epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,15177,1.57158,1.53526,1.50343,0.72354,0.64335,0.68299,0.41806,1.64059,1.53274,1.64951,0.00406,0.00406,0.00406
134,15289.3,1.56561,1.53174,1.49984,0.72472,0.6439,0.68334,0.41878,1.64035,1.53157,1.64864,0.004015,0.004015,0.004015
135,15402.9,1.56177,1.52981,1.50181,0.72284,0.64417,0.68379,0.41998,1.64036,1.52989,1.64787,0.00397,0.00397,0.00397
136,15515.3,1.56682,1.53008,1.50155,0.72881,0.64122,0.68416,0.42082,1.64001,1.52905,1.64697,0.003925,0.003925,0.003925
137,15628.9,1.56496,1.51786,1.49296,0.72571,0.64357,0.6844,0.42063,1.63993,1.52796,1.64632,0.00388,0.00388,0.00388
138,15742.3,1.56451,1.51428,1.4972,0.72337,0.64389,0.68351,0.42112,1.64011,1.52642,1.64583,0.003835,0.003835,0.003835
139,15854.8,1.56232,1.51829,1.49208,0.72419,0.6452,0.68382,0.42122,1.63983,1.52507,1.64501,0.00379,0.00379,0.00379
140,15968,1.55538,1.50858,1.49243,0.72512,0.64421,0.68455,0.42122,1.63964,1.52421,1.64427,0.003745,0.003745,0.003745
141,16082,1.55837,1.5055,1.49086,0.72391,0.64689,0.68488,0.42181,1.63927,1.52283,1.64339,0.0037,0.0037,0.0037
142,16194.2,1.55194,1.51028,1.49268,0.72761,0.64738,0.68559,0.42183,1.63887,1.52107,1.64275,0.003655,0.003655,0.003655
143,16307.9,1.5582,1.50335,1.48899,0.72704,0.64855,0.68563,0.42227,1.63826,1.5199,1.64164,0.00361,0.00361,0.00361
144,16420.7,1.5534,1.4989,1.48723,0.72795,0.64902,0.68612,0.42243,1.63835,1.51858,1.64109,0.003565,0.003565,0.003565
145,16533,1.55211,1.4934,1.49052,0.72635,0.64969,0.68601,0.42317,1.63847,1.51692,1.64087,0.00352,0.00352,0.00352
146,16645.4,1.54324,1.48513,1.48447,0.72832,0.64973,0.68705,0.42296,1.63889,1.51484,1.64046,0.003475,0.003475,0.003475
147,16758.8,1.55147,1.4979,1.48492,0.73098,0.64911,0.68698,0.42336,1.6387,1.51389,1.64009,0.00343,0.00343,0.00343
148,16872.1,1.54774,1.48169,1.48422,0.72583,0.65096,0.68761,0.42399,1.63887,1.51245,1.63959,0.003385,0.003385,0.003385
149,16984.7,1.54123,1.47765,1.47822,0.72703,0.65274,0.68837,0.42453,1.6386,1.51142,1.63884,0.00334,0.00334,0.00334
150,17098.6,1.53723,1.47381,1.47111,0.73213,0.65046,0.68864,0.42403,1.63882,1.51018,1.63832,0.003295,0.003295,0.003295
151,17213.3,1.53552,1.46803,1.47437,0.73084,0.65179,0.68855,0.42415,1.63863,1.50916,1.63769,0.00325,0.00325,0.00325
152,17326.3,1.53496,1.47116,1.46938,0.73184,0.65165,0.68841,0.42478,1.63894,1.50759,1.63722,0.003205,0.003205,0.003205
153,17439.9,1.53338,1.45588,1.46855,0.73392,0.65195,0.68917,0.42475,1.6389,1.50696,1.63638,0.00316,0.00316,0.00316
154,17552.1,1.53232,1.45744,1.46898,0.7318,0.65145,0.68837,0.42503,1.6389,1.50587,1.63603,0.003115,0.003115,0.003115
155,17665.4,1.53247,1.45472,1.4693,0.73511,0.65151,0.68927,0.42498,1.63926,1.50463,1.63567,0.00307,0.00307,0.00307
156,17779,1.53149,1.4543,1.46239,0.73611,0.65123,0.68935,0.4254,1.63934,1.50321,1.63517,0.003025,0.003025,0.003025
157,17891.4,1.52621,1.44716,1.46715,0.73583,0.65225,0.68946,0.42563,1.6394,1.50201,1.63469,0.00298,0.00298,0.00298
158,18005.1,1.52921,1.44759,1.46509,0.73469,0.65291,0.68914,0.42454,1.64003,1.50161,1.63455,0.002935,0.002935,0.002935
159,18119,1.52197,1.44237,1.45979,0.73544,0.65295,0.68969,0.42453,1.64021,1.5003,1.63404,0.00289,0.00289,0.00289
160,18230.5,1.52086,1.44168,1.46209,0.73581,0.65448,0.69067,0.4246,1.64057,1.49921,1.6338,0.002845,0.002845,0.002845
161,18343.2,1.52041,1.44543,1.46433,0.7373,0.65395,0.69072,0.42499,1.64094,1.49809,1.63358,0.0028,0.0028,0.0028
162,18456.8,1.51535,1.42894,1.45696,0.73517,0.65548,0.69124,0.4258,1.6411,1.49665,1.63299,0.002755,0.002755,0.002755
163,18570.2,1.51648,1.42781,1.45798,0.73718,0.65634,0.69114,0.42518,1.64117,1.49531,1.63264,0.00271,0.00271,0.00271
164,18682.8,1.51317,1.4246,1.45749,0.73396,0.6581,0.69158,0.4259,1.64137,1.49432,1.63208,0.002665,0.002665,0.002665
165,18796.8,1.50946,1.41948,1.45172,0.73938,0.65549,0.69151,0.42624,1.6415,1.4931,1.63154,0.00262,0.00262,0.00262
166,18910.2,1.51065,1.41223,1.45094,0.73418,0.65781,0.69205,0.42621,1.64198,1.49206,1.63137,0.002575,0.002575,0.002575
167,19022.5,1.50622,1.40766,1.4427,0.73763,0.65786,0.69237,0.42595,1.64269,1.49109,1.63106,0.00253,0.00253,0.00253
168,19136.3,1.50527,1.41184,1.4438,0.7391,0.65695,0.69193,0.42593,1.64288,1.48993,1.63061,0.002485,0.002485,0.002485
169,19249,1.50671,1.41024,1.45126,0.74192,0.65621,0.6926,0.42639,1.64319,1.48925,1.6304,0.00244,0.00244,0.00244
170,19362.6,1.50165,1.39864,1.44615,0.74275,0.65504,0.69351,0.42666,1.64386,1.48802,1.63065,0.002395,0.002395,0.002395
171,19476.8,1.50569,1.40089,1.44753,0.74583,0.65366,0.69378,0.4262,1.64442,1.48691,1.63069,0.00235,0.00235,0.00235
172,19588.8,1.50029,1.39453,1.44091,0.7466,0.65547,0.69413,0.42663,1.64506,1.48624,1.63063,0.002305,0.002305,0.002305
173,19702.4,1.49612,1.39782,1.43881,0.74571,0.65564,0.69452,0.42607,1.64528,1.48523,1.63049,0.00226,0.00226,0.00226
174,19815.2,1.49142,1.38748,1.43803,0.74705,0.65627,0.69454,0.42778,1.64564,1.48445,1.63035,0.002215,0.002215,0.002215
175,19927.9,1.49602,1.38561,1.43546,0.74749,0.65613,0.69496,0.4281,1.64601,1.48397,1.63003,0.00217,0.00217,0.00217
176,20041.4,1.48484,1.37297,1.43105,0.75178,0.65641,0.69662,0.42746,1.64682,1.48254,1.62974,0.002125,0.002125,0.002125
177,20152.4,1.48703,1.36772,1.43242,0.75187,0.65681,0.6968,0.4274,1.64751,1.4813,1.62979,0.00208,0.00208,0.00208
178,20266,1.48181,1.37346,1.4281,0.75463,0.65464,0.69714,0.42794,1.64783,1.48033,1.6295,0.002035,0.002035,0.002035
179,20379,1.48022,1.35993,1.42953,0.74884,0.65849,0.69732,0.42802,1.64837,1.47951,1.62963,0.00199,0.00199,0.00199
180,20492.5,1.47777,1.35202,1.42159,0.75224,0.65741,0.69758,0.42823,1.64897,1.47853,1.62954,0.001945,0.001945,0.001945
181,20605.6,1.47899,1.36097,1.42573,0.75382,0.65614,0.69811,0.42865,1.64964,1.47765,1.62938,0.0019,0.0019,0.0019
182,20718.6,1.47306,1.34924,1.4204,0.75065,0.65883,0.69839,0.42809,1.65046,1.47675,1.62943,0.001855,0.001855,0.001855
183,20831.7,1.47532,1.34565,1.41994,0.75522,0.65752,0.69948,0.42835,1.65116,1.47607,1.62942,0.00181,0.00181,0.00181
184,20944.5,1.46587,1.33632,1.41612,0.75453,0.65567,0.69917,0.42875,1.65153,1.47533,1.62894,0.001765,0.001765,0.001765
185,21057.1,1.46792,1.3385,1.41611,0.7538,0.65585,0.69984,0.42888,1.65222,1.47484,1.62867,0.00172,0.00172,0.00172
186,21170.4,1.46583,1.33886,1.41472,0.75476,0.65768,0.70021,0.42865,1.65278,1.47394,1.62881,0.001675,0.001675,0.001675
187,21283,1.46338,1.33587,1.41487,0.75094,0.66166,0.70029,0.42903,1.65322,1.47294,1.62841,0.00163,0.00163,0.00163
