epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,29170.1,1.48825,1.37445,1.44222,0.74749,0.66432,0.71137,0.43515,1.64104,1.4607,1.63763,0.002395,0.002395,0.002395
171,29356.1,1.49152,1.3729,1.44641,0.74803,0.6638,0.71129,0.43505,1.64103,1.46028,1.63722,0.00235,0.00235,0.00235
172,29541.5,1.48545,1.36653,1.44337,0.74909,0.66367,0.71133,0.43614,1.64129,1.4593,1.63696,0.002305,0.002305,0.002305
173,29666,1.48235,1.36577,1.44012,0.74974,0.66382,0.7114,0.43601,1.64145,1.45855,1.63649,0.00226,0.00226,0.00226
174,29768.2,1.47836,1.35911,1.43843,0.74976,0.66474,0.7117,0.43613,1.64169,1.45797,1.63608,0.002215,0.002215,0.002215
175,29869.5,1.48227,1.35538,1.43712,0.75107,0.66417,0.71186,0.43665,1.64163,1.45692,1.63533,0.00217,0.00217,0.00217
176,29970.7,1.47274,1.34573,1.4307,0.75491,0.6618,0.71217,0.43561,1.6421,1.45611,1.63511,0.002125,0.002125,0.002125
177,30072.1,1.47506,1.34418,1.43355,0.75722,0.66131,0.71277,0.4359,1.64238,1.45559,1.63509,0.00208,0.00208,0.00208
178,30173.5,1.46861,1.3436,1.42523,0.75646,0.66006,0.71202,0.43648,1.64269,1.45444,1.63477,0.002035,0.002035,0.002035
179,30275.3,1.46655,1.33262,1.42615,0.75641,0.66083,0.71202,0.43657,1.64322,1.45354,1.63475,0.00199,0.00199,0.00199
180,30376.7,1.45955,1.32627,1.41993,0.75629,0.66134,0.71229,0.43701,1.6434,1.4527,1.63442,0.001945,0.001945,0.001945
181,30477.8,1.46375,1.3395,1.42468,0.75801,0.66124,0.71265,0.43765,1.64349,1.45223,1.63425,0.0019,0.0019,0.0019
182,30578.8,1.45956,1.32526,1.41958,0.75714,0.66122,0.71283,0.43874,1.6437,1.45161,1.63388,0.001855,0.001855,0.001855
183,30688.9,1.46078,1.31987,1.42113,0.75984,0.66209,0.71317,0.43821,1.64404,1.45061,1.63378,0.00181,0.00181,0.00181
184,30877.1,1.45134,1.30696,1.41242,0.75978,0.66228,0.71281,0.4382,1.64459,1.45019,1.6337,0.001765,0.001765,0.001765
185,31064.5,1.45522,1.31012,1.41488,0.76094,0.66242,0.71309,0.43858,1.64492,1.44929,1.63329,0.00172,0.00172,0.00172
