epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,26482.2,1.4755,1.35103,1.43762,0.75203,0.65726,0.70845,0.43784,1.63153,1.46026,1.6346,0.00208,0.00208,0.00208
178,26581.6,1.47237,1.34697,1.43695,0.75303,0.65631,0.70861,0.43797,1.63222,1.45928,1.63442,0.002035,0.002035,0.002035
179,26680.9,1.47112,1.34502,1.43948,0.75521,0.65579,0.70909,0.43875,1.63276,1.45859,1.63433,0.00199,0.00199,0.00199
180,26780.2,1.46467,1.33102,1.4307,0.75366,0.65746,0.70954,0.43908,1.63303,1.45803,1.6341,0.001945,0.001945,0.001945
181,26879.4,1.46671,1.34224,1.43407,0.75239,0.65883,0.70988,0.43922,1.63341,1.45728,1.63405,0.0019,0.0019,0.0019
182,26978.7,1.4593,1.32955,1.42756,0.75175,0.65981,0.71015,0.43903,1.63411,1.45664,1.6341,0.001855,0.001855,0.001855
183,27078.1,1.46383,1.32343,1.43073,0.75456,0.65841,0.71059,0.43922,1.63421,1.45591,1.6339,0.00181,0.00181,0.00181
184,27177.3,1.45563,1.31614,1.42296,0.75511,0.65868,0.71046,0.43915,1.63509,1.45543,1.6338,0.001765,0.001765,0.001765
185,27276.7,1.45744,1.31618,1.42616,0.75284,0.65969,0.71031,0.43918,1.63571,1.4545,1.63378,0.00172,0.00172,0.00172
186,27375.8,1.45433,1.3176,1.42339,0.7528,0.65986,0.71099,0.43923,1.63607,1.45414,1.63359,0.001675,0.001675,0.001675
