epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,24284.2,1.45991,1.32661,1.4101,0.75483,0.65541,0.70369,0.4284,1.64863,1.47651,1.62149,0.00163,0.00163,0.00163
188,24396.2,1.44633,1.31687,1.3993,0.75912,0.65379,0.70384,0.42877,1.64898,1.47546,1.6213,0.001585,0.001585,0.001585
189,24507.8,1.4542,1.31831,1.40256,0.75832,0.65487,0.7041,0.42921,1.6495,1.47449,1.6211,0.00154,0.00154,0.00154
190,24620.3,1.45218,1.30753,1.40317,0.76347,0.65119,0.70431,0.42962,1.64966,1.47325,1.62084,0.001495,0.001495,0.001495
191,24753.2,1.41497,1.2073,1.39448,0.76251,0.65234,0.70521,0.42943,1.65029,1.47235,1.62067,0.00145,0.00145,0.00145
192,24866.9,1.40919,1.19542,1.38721,0.76081,0.65405,0.70528,0.42999,1.6509,1.47117,1.62087,0.001405,0.001405,0.001405
193,24978,1.40625,1.19183,1.38881,0.75734,0.65406,0.70542,0.43042,1.65138,1.46983,1.62081,0.00136,0.00136,0.00136
194,25088.8,1.40047,1.18269,1.38307,0.75655,0.6547,0.70527,0.43062,1.65147,1.46866,1.62076,0.001315,0.001315,0.001315
195,25202.3,1.39517,1.17325,1.38136,0.75522,0.65583,0.70552,0.4303,1.6519,1.46717,1.62071,0.00127,0.00127,0.00127
196,25371.9,1.39017,1.15987,1.37643,0.75488,0.65649,0.70526,0.43019,1.65249,1.46627,1.62077,0.001225,0.001225,0.001225
197,25567.2,1.38599,1.15784,1.37356,0.75499,0.65681,0.70573,0.42999,1.65314,1.46448,1.62095,0.00118,0.00118,0.00118
198,25682,1.3867,1.15745,1.37551,0.75419,0.65978,0.70618,0.43051,1.65393,1.46345,1.62136,0.001135,0.001135,0.001135
199,25795.5,1.38276,1.14993,1.37095,0.75314,0.66066,0.70639,0.42989,1.65451,1.46227,1.62136,0.00109,0.00109,0.00109
200,25907.1,1.37931,1.14117,1.36515,0.75027,0.65963,0.70619,0.42978,1.65553,1.46124,1.62167,0.001045,0.001045,0.001045
