epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,19282,1.58108,1.55611,1.53687,0.74986,0.64317,0.69601,0.42539,1.63251,1.49914,1.66705,0.00583,0.00583,0.00583
141,19430.5,1.58272,1.55152,1.5369,0.74978,0.64304,0.69637,0.42576,1.63182,1.49771,1.66599,0.0058,0.0058,0.0058
142,19542.8,1.58561,1.55928,1.54188,0.75123,0.64194,0.69705,0.42661,1.63089,1.49621,1.66498,0.00577,0.00577,0.00577
143,19674,1.58185,1.54837,1.53382,0.75439,0.64097,0.69735,0.42653,1.63002,1.49487,1.66387,0.00574,0.00574,0.00574
144,19796.3,1.58203,1.54882,1.53665,0.75355,0.64285,0.69763,0.42685,1.62935,1.4936,1.66329,0.00571,0.00571,0.00571
145,19912.8,1.58094,1.55073,1.53704,0.75348,0.6433,0.69824,0.4277,1.62946,1.49204,1.66286,0.00568,0.00568,0.00568
146,20016.3,1.56908,1.53906,1.53083,0.75376,0.64303,0.6983,0.42826,1.62895,1.49045,1.66205,0.00565,0.00565,0.00565
147,20119.6,1.58304,1.55115,1.5353,0.75254,0.64324,0.69821,0.42867,1.62853,1.48909,1.66144,0.00562,0.00562,0.00562
148,20249.5,1.58134,1.54127,1.52981,0.75382,0.64367,0.69926,0.42942,1.62791,1.4879,1.66033,0.00559,0.00559,0.00559
149,20377.7,1.57846,1.53823,1.52694,0.74831,0.64742,0.70004,0.42909,1.62741,1.48667,1.65933,0.00556,0.00556,0.00556
150,20525.9,1.57325,1.5354,1.52406,0.74283,0.65149,0.69999,0.42948,1.62722,1.48499,1.65891,0.00553,0.00553,0.00553
151,20633.4,1.56919,1.52858,1.52069,0.74522,0.65116,0.7003,0.43005,1.62694,1.48331,1.6581,0.0055,0.0055,0.0055
152,20734.8,1.57137,1.53733,1.52601,0.7478,0.65032,0.70043,0.42987,1.62699,1.48156,1.65762,0.00547,0.00547,0.00547
153,20836.4,1.57026,1.52656,1.52523,0.74563,0.65129,0.70123,0.43012,1.62691,1.48008,1.65722,0.00544,0.00544,0.00544
154,20938.3,1.57,1.52692,1.51933,0.74975,0.64755,0.70127,0.4311,1.62631,1.47858,1.6563,0.00541,0.00541,0.00541
155,21040.3,1.57393,1.5243,1.52524,0.74958,0.64986,0.70179,0.43151,1.62601,1.47725,1.65562,0.00538,0.00538,0.00538
156,21142.1,1.56681,1.5224,1.51494,0.7462,0.65219,0.7023,0.43161,1.62565,1.47559,1.65489,0.00535,0.00535,0.00535
157,21243.6,1.57103,1.52034,1.52403,0.74465,0.65444,0.70201,0.43176,1.6254,1.47354,1.65402,0.00532,0.00532,0.00532
158,21345.5,1.57299,1.5157,1.52046,0.74328,0.65623,0.70233,0.43261,1.6252,1.47191,1.65358,0.00529,0.00529,0.00529
159,21447.4,1.56819,1.51369,1.51719,0.74444,0.65594,0.7027,0.43318,1.62487,1.47017,1.65296,0.00526,0.00526,0.00526
160,21549,1.56151,1.52007,1.51531,0.74585,0.65499,0.70264,0.43359,1.6243,1.46897,1.65214,0.00523,0.00523,0.00523
161,21650.7,1.56525,1.51837,1.51877,0.74444,0.65595,0.7026,0.43409,1.62385,1.46748,1.65147,0.0052,0.0052,0.0052
162,21752.3,1.56069,1.5085,1.51705,0.74343,0.65642,0.70258,0.43425,1.62337,1.46661,1.65091,0.00517,0.00517,0.00517
163,21888.5,1.56255,1.51053,1.51837,0.74562,0.6574,0.7032,0.4338,1.62319,1.46531,1.65066,0.00514,0.00514,0.00514
164,22077.9,1.56026,1.50408,1.51715,0.74518,0.65783,0.70413,0.43439,1.62281,1.46392,1.65034,0.00511,0.00511,0.00511
165,22267.1,1.55945,1.50464,1.51417,0.74581,0.6576,0.70419,0.43527,1.62253,1.46253,1.64968,0.00508,0.00508,0.00508
166,22456,1.56089,1.5,1.50902,0.7451,0.65927,0.70459,0.43502,1.62227,1.46107,1.64893,0.00505,0.00505,0.00505
167,22645.3,1.55868,1.49391,1.5044,0.74366,0.66238,0.70679,0.43622,1.622,1.45935,1.6482,0.00502,0.00502,0.00502
168,22834.4,1.55399,1.49644,1.50589,0.74483,0.66303,0.70786,0.43583,1.62192,1.45766,1.64795,0.00499,0.00499,0.00499
169,23023.7,1.55463,1.50045,1.50619,0.74423,0.66396,0.70797,0.43631,1.62158,1.45634,1.6474,0.00496,0.00496,0.00496
170,23212.6,1.55326,1.49523,1.50499,0.74368,0.66549,0.70813,0.43672,1.62157,1.45488,1.64714,0.00493,0.00493,0.00493
171,23401.8,1.55743,1.48962,1.50515,0.74614,0.66367,0.70859,0.43585,1.62125,1.45375,1.64667,0.0049,0.0049,0.0049
172,23590.6,1.55389,1.49047,1.50348,0.74511,0.66582,0.7088,0.4361,1.621,1.45264,1.64611,0.00487,0.00487,0.00487
173,23779.9,1.55238,1.49342,1.50311,0.7454,0.66791,0.70953,0.43631,1.62091,1.4513,1.64548,0.00484,0.00484,0.00484
174,23969.2,1.54718,1.48477,1.49908,0.74577,0.66798,0.7099,0.43741,1.62074,1.44996,1.64467,0.00481,0.00481,0.00481
175,24158.2,1.55409,1.4842,1.49953,0.74602,0.66871,0.71021,0.43736,1.6201,1.44907,1.64374,0.00478,0.00478,0.00478
176,24347.3,1.54211,1.47147,1.49306,0.74655,0.66839,0.71023,0.43726,1.61993,1.44781,1.64322,0.00475,0.00475,0.00475
177,24536.5,1.54723,1.4751,1.49983,0.74833,0.66716,0.71088,0.43796,1.6202,1.44639,1.64276,0.00472,0.00472,0.00472
178,24725.7,1.54452,1.47828,1.49574,0.74998,0.66676,0.71146,0.43778,1.61985,1.44531,1.64201,0.00469,0.00469,0.00469
179,24914.8,1.5426,1.47114,1.49846,0.7506,0.66648,0.71182,0.43823,1.61993,1.4442,1.64193,0.00466,0.00466,0.00466
180,25103.6,1.5421,1.46469,1.49074,0.7489,0.66822,0.71258,0.43751,1.61986,1.44327,1.64164,0.00463,0.00463,0.00463
181,25292.4,1.54241,1.47674,1.49695,0.75017,0.66697,0.71239,0.43803,1.61938,1.44258,1.64088,0.0046,0.0046,0.0046
