epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,26765.7,1.43044,1.28988,1.41227,0.76021,0.66637,0.71611,0.44275,1.62807,1.43652,1.63202,0.001585,0.001585,0.001585
189,26871.1,1.4393,1.29287,1.41544,0.76601,0.66352,0.7159,0.44306,1.62879,1.43596,1.63213,0.00154,0.00154,0.00154
190,26980.1,1.43818,1.28416,1.41415,0.76805,0.66493,0.71723,0.4437,1.62942,1.43517,1.63193,0.001495,0.001495,0.001495
191,27106.9,1.39857,1.17709,1.40448,0.77192,0.66374,0.71725,0.44345,1.63009,1.43413,1.63206,0.00145,0.00145,0.00145
192,27211.7,1.39264,1.17176,1.40266,0.76974,0.66266,0.71725,0.44361,1.63099,1.43309,1.63229,0.001405,0.001405,0.001405
193,27316.5,1.38676,1.16659,1.40005,0.76881,0.66376,0.71745,0.44365,1.63179,1.43224,1.63265,0.00136,0.00136,0.00136
194,27421.6,1.38337,1.1575,1.39435,0.76879,0.66668,0.71799,0.44337,1.63287,1.43153,1.63301,0.001315,0.001315,0.001315
195,27526.4,1.37753,1.14775,1.39146,0.76951,0.66612,0.71833,0.44371,1.63386,1.43038,1.63333,0.00127,0.00127,0.00127
196,27631.1,1.37257,1.13316,1.38499,0.77342,0.66262,0.71831,0.44401,1.63459,1.42931,1.63324,0.001225,0.001225,0.001225
197,27735.4,1.36813,1.12765,1.38109,0.77425,0.66264,0.71796,0.44382,1.63575,1.42779,1.63382,0.00118,0.00118,0.00118
198,27839.6,1.36738,1.12753,1.38461,0.7727,0.66307,0.71798,0.44374,1.63666,1.42653,1.6342,0.001135,0.001135,0.001135
199,27943.9,1.36258,1.12011,1.38096,0.77388,0.66166,0.71793,0.44427,1.6373,1.42563,1.6346,0.00109,0.00109,0.00109
200,28048.3,1.358,1.11242,1.37474,0.77645,0.66093,0.71781,0.44418,1.63845,1.42468,1.63527,0.001045,0.001045,0.001045
